Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
SRX2437044	24212289	9022847	195867	11748524	0	0	0	0	104845	0	0	0	0	2470720	608713	60773	37.26556791057632	24212289.0	12463765.0	51.48	11748524.0	48.52	SRX2437044_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24212289.0	0.0	20-75	49.0	45.68049854946699	72.55472797305534	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	24445150	2318475	24445150	1813081210	27038758	1781430741	1.745672991669248	0.4737	0.0468	0.4794		
SRX2462339	9835430	3915883	3160197	369423	0	0	0	0	0	0	0	0	0	2037796	347880	4251	39.8140498178524	9835430.0	9466007.0	96.24	369423.0	3.76	SRX2462339_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9835430.0	0.0	18-51	51.0	17.25907854058001	49.8323551690165	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9837390	2880331	9837390	494352711	12710	490150217	0.8501003244220098			0.3607	0.5598	0.0796
SRX2462340	8052424	4832764	6906	345493	0	0	0	0	0	0	0	0	0	2412776	448394	6091	60.01626342577092	8052424.0	7706931.0	95.71	345493.0	4.29	SRX2462340_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8052424.0	0.0	18-51	49.0	21.777197937211017	49.94322666069248	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	8053920	2571425	8053920	405855704	7306	402185230	0.9043790598049596			0.4455	0.4456	0.1089
SRX2462341	9304711	1284991	6956042	230192	0	0	0	0	0	0	0	0	0	695614	136299	1573	13.810111888483156	9304711.0	9074519.0	97.53	230192.0	2.47	SRX2462341_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9304711.0	0.0	18-51	53.0	11.002086327218102	49.97602676751594	pass	pass		pass	fail	fail	pass	warn	fail	fail	pass	2.6	9306950	2540644	9306950	468840373	11495	465043585	0.8098253091356533			0.2558	0.7145	0.0297
SRX2462342	7761798	4883794	7829	320434	0	0	0	0	0	0	0	0	0	2165860	378349	5532	62.9209108508106	7761798.0	7441364.0	95.87	320434.0	4.13	SRX2462342_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7761798.0	0.0	18-51	50.0	21.873172040903984	50.032304113041846	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7763865	2485662	7763865	391997726	6973	388369256	0.925635471671078			0.4636	0.4475	0.0889
SRX2462343	8092393	4849447	3418	398790	0	0	0	0	0	0	0	0	0	2380487	454639	5612	59.92599469650077	8092393.0	7693603.0	95.07	398790.0	4.93	SRX2462343_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8092393.0	0.0	18-51	49.0	20.97105947443947	49.99740126313687	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8094179	2614217	8094179	408363100	7116	404623078	0.915856990996493			0.4422	0.4495	0.1083
SRX2462344	8234242	5234306	20462	368946	0	0	0	0	0	0	0	0	0	2165604	438788	6136	63.56755120872085	8234242.0	7865296.0	95.52	368946.0	4.48	SRX2462344_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8234242.0	0.0	18-51	50.0	22.31173981950932	50.04616636236827	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8236936	2682923	8236936	416045211	6582	412129415	0.9411948260594208			0.4639	0.4485	0.0877
SRX2462345	7124910	4394170	3969	337742	0	0	0	0	0	0	0	0	0	1981757	402213	5059	61.67334043517742	7124910.0	6787168.0	95.26	337742.0	4.74	SRX2462345_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7124910.0	0.0	18-51	49.0	21.824412652711043	49.92986199123919	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7126621	2284866	7126621	359073683	7533	355769184	0.9202843751709868			0.4593	0.4438	0.0969
SRX2462346	8199861	5116457	23572	346236	0	0	0	0	0	0	0	0	0	2291829	415503	6264	62.396874776291945	8199861.0	7853625.0	95.78	346236.0	4.22	SRX2462346_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8199861.0	0.0	18-51	50.0	21.671054906971005	50.05613863454515	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8201909	2620154	8201909	414296480	6755	410481388	0.92086034619459			0.4641	0.453	0.0829
SRX2462347	6842358	4157127	4507	422156	0	0	0	0	0	0	0	0	0	1918797	334966	4805	60.755765775482665	6842358.0	6420202.0	93.83	422156.0	6.17	SRX2462347_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6842358.0	0.0	20-51	50.0	23.665667930366297	49.84226928786831	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	6866158	2361757	6866158	344710044	8914	341363541	0.9708167946507528			0.4533	0.4531	0.0936
SRX2462348	8489038	5155568	2283	370651	0	0	0	0	0	0	0	0	0	2527050	427772	5714	60.73206410431901	8489038.0	8118387.0	95.63	370651.0	4.37	SRX2462348_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8489038.0	0.0	18-51	50.0	21.95020714693813	50.063739259972685	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8491727	2745973	8491727	429035249	6524	425030050	0.9335361160499892			0.4448	0.4509	0.1043
SRX2462349	9691282	6139305	23174	480240	0	0	0	0	0	0	0	0	0	2578942	462940	6681	63.34873961979437	9691282.0	9211042.0	95.04	480240.0	4.96	SRX2462349_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9691282.0	0.0	18-51	50.0	20.110652805680516	50.03027122727416	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	9693253	3112704	9693253	489369924	9154	484884099	0.91665318606707			0.462	0.4484	0.0896
SRX2462350	8686832	5240579	190020	348865	0	0	0	0	0	0	0	0	0	2425828	475210	6330	60.32785024506057	8686832.0	8337967.0	95.98	348865.0	4.02	SRX2462350_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8686832.0	0.0	18-51	50.0	21.10592184370853	50.08913237875442	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	8689091	2741249	8689091	439137121	7129	435146893	0.9086519470076864			0.4499	0.4485	0.1016
SRX2462351	6816701	3959527	8158	467564	0	0	0	0	0	0	0	0	0	2054688	322049	4715	58.0856781014746	6816701.0	6349137.0	93.14	467564.0	6.86	SRX2462351_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6816701.0	0.0	20-51	50.0	24.4263113430004	49.85731103652632	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	6836046	2384786	6836046	343509074	9186	340095865	0.9936299382880348			0.4465	0.4484	0.1051
SRX2462352	8747957	5101665	33732	546054	0	0	0	0	0	0	0	0	0	2632903	428121	5482	58.31835936093421	8747957.0	8201903.0	93.76	546054.0	6.24	SRX2462352_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8747957.0	0.0	18-51	50.0	23.00727468949324	49.90000728170017	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	8750348	2739134	8750348	440549890	9734	436556242	0.9065143564103488			0.4549	0.4105	0.1346
SRX254733	28046225	4468395	8498790	673544	0	0	0	0	0	0	0	0	0	14176651	226356	2489	15.932251131836816	28046225.0	27372681.0	97.6	673544.0	2.4	SRX254733_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28046225.0	0.0	20-100	52.0	13.56346266850503	90.97281056541478	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	28229039	8107317	28229039	2822903900	246336014	2562865582	9.21173115386606			0.4908	0.3557	0.1535
SRX254734	31875341	3919554	10959932	1018589	0	0	0	0	0	0	0	0	0	15783478	191620	2168	12.29650845147037	31875341.0	30856752.0	96.8	1018589.0	3.2	SRX254734_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31875341.0	0.0	20-100	52.0	11.636673532257037	91.7789710234002	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	32061082	9335561	32061082	3206108200	251425244	2937916327	8.365028759790452			0.4803	0.3721	0.1476
SRX254735	29223725	3856044	9847309	768602	0	0	0	0	0	0	0	0	0	14551411	198071	2288	13.194909273201825	29223725.0	28455123.0	97.37	768602.0	2.63	SRX254735_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29223725.0	0.0	20-100	52.0	13.813712285499973	88.77064268843209	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	29524140	8548983	29524140	2952414000	330164930	2607740888	11.674281181433226			0.4844	0.3633	0.1523
SRX254736	28763420	1852530	12040869	592394	0	0	0	0	0	0	0	0	0	14187029	89480	1118	6.440576259707642	28763420.0	28171026.0	97.94	592394.0	2.06	SRX254736_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28763420.0	0.0	20-100	52.0	9.046550953860429	89.85293841970113	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	29003056	8430410	29003056	2900305600	287637604	2597004399	10.457560092977788			0.4614	0.4053	0.1332
SRX254737	24940014	3405188	8184602	850332	0	0	0	0	0	0	0	0	0	12319812	178001	2079	13.65351278471616	24940014.0	24089682.0	96.59	850332.0	3.41	SRX254737_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24940014.0	0.0	20-100	51.0	15.814513435146075	88.72643110785744	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	25193874	7230118	25193874	2519387400	283306128	2224381757	11.709419639075753			0.485	0.3598	0.1552
SRX254738	25732486	3150471	8985218	627192	0	0	0	0	0	0	0	0	0	12811012	156736	1857	12.243166089743523	25732486.0	25105294.0	97.56	627192.0	2.44	SRX254738_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25732486.0	0.0	20-100	52.0	12.444504406917003	90.98289811563484	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	25891893	7479619	25891893	2589189300	224788015	2351689863	9.172733604298458			0.4792	0.3768	0.144
SRX254739	25584644	19781070	1050	1115323	0	0	0	0	0	0	0	0	0	3576775	1102938	7488	77.31618231623627	25584644.0	24469321.0	95.64	1115323.0	4.36	SRX254739_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25584644.0	0.0	20-100	51.0	16.268992537667014	95.66473506529933	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	25586870	8992743	25586870	2558687000	55499072	2455273120	4.041677626063681			0.543	0.4211	0.0359
SRX254740	30545508	23248340	1088	1453505	0	0	0	0	0	0	0	0	0	4405084	1428415	9076	76.1105037113804	30545508.0	29092003.0	95.24	1453505.0	4.76	SRX254740_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30545508.0	0.0	20-100	51.0	17.020105256078384	96.0791223377264	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	30553305	10096864	30553305	3055330500	69721830	2943932582	3.646018589478291			0.5426	0.4161	0.0413
SRX254741	33010273	24133088	1106	1794712	0	0	0	0	0	0	0	0	0	5447511	1623976	9880	73.10781101386226	33010273.0	31215561.0	94.56	1794712.0	5.44	SRX254741_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33010273.0	0.0	20-100	51.0	17.134369296865604	95.40499746851532	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	33020633	11901898	33020633	3302063300	74272363	3159632448	4.31338951012841			0.5325	0.4149	0.0525
SRX254742	32377663	24959795	1373	1345764	0	0	0	0	0	0	0	0	0	4523762	1537111	9858	77.0895509042762	32377663.0	31031899.0	95.84	1345764.0	4.16	SRX254742_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32377663.0	0.0	20-100	51.0	16.406965603741615	95.82191259449456	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	32384060	11084803	32384060	3238406000	73237956	3112303193	3.893977685318024			0.544	0.4194	0.0366
SRX254743	31362629	23658947	886	1496995	0	0	0	0	0	0	0	0	0	4717768	1478775	9258	75.43674670895733	31362629.0	29865634.0	95.23	1496995.0	4.77	SRX254743_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31362629.0	0.0	20-100	51.0	15.669218802189	95.6235447608681	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	31372341	11037524	31372341	3137234100	69791235	3008617377	4.0996852291003725			0.5452	0.4116	0.0432
SRX254744	32402267	24219998	1042	1643544	0	0	0	0	0	0	0	0	0	4909811	1617968	9904	74.74785020443169	32402267.0	30758723.0	94.93	1643544.0	5.07	SRX254744_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32402267.0	0.0	20-100	51.0	17.802488150505784	95.8243311802844	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	32411642	11233613	32411642	3241164200	71686806	3114856245	3.896993401321661			0.5387	0.4143	0.047
SRX254745	29806970	18894193	3719	3655643	0	0	0	0	0	0	0	0	0	5881971	1364869	6575	63.38850611115454	29806970.0	26151327.0	87.74	3655643.0	12.26	SRX254745_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29806970.0	0.0	20-100	50.0	13.07042094482298	97.05552795201928	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	29826236	9849456	29826236	2982623600	50407476	2901556510	2.717979231439059			0.5167	0.4136	0.0697
SRX254746	27394586	17517253	4696	4536124	0	0	0	0	0	0	0	0	0	3993317	1336659	6537	63.94421510878099	27394586.0	22858462.0	83.44	4536124.0	16.56	SRX254746_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27394586.0	0.0	20-100	49.0	14.201067804126	96.77159056172631	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	27462841	9114799	27462841	2746284100	50847029	2659110298	3.174245592435247			0.5408	0.4036	0.0556
SRX254747	26174751	14494255	5139	5086364	0	0	0	0	0	0	0	0	0	5527476	1056050	5467	55.374948934566746	26174751.0	21088387.0	80.57	5086364.0	19.43	SRX254747_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26174751.0	0.0	20-100	50.0	12.022582681314995	97.06977285094328	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	26203021	8661068	26203021	2620302100	44045105	2548431629	2.742831484965035			0.5179	0.3911	0.091
SRX254748	25777240	13819957	1782	5217628	0	0	0	0	0	0	0	0	0	5802705	929209	5959	53.61302063370632	25777240.0	20559612.0	79.76	5217628.0	20.24	SRX254748_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25777240.0	0.0	20-100	50.0	12.917691199618	97.0881074156892	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	25797475	8519954	25797475	2579747500	43113156	2510142490	2.698132666084568			0.5141	0.3729	0.1131
SRX254749	24073616	17188215	7564	2517414	0	0	0	0	0	0	0	0	0	3376627	976824	6972	71.3985593190487	24073616.0	21556202.0	89.54	2517414.0	10.46	SRX254749_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24073616.0	0.0	20-100	50.0	9.989314067824818	96.74683570594463	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	24247745	8050312	24247745	2424774500	53001769	2336570168	3.637630303353982			0.5336	0.4249	0.0415
SRX254750	27587332	18179836	5327	4447678	0	0	0	0	0	0	0	0	0	3799648	1147273	7570	65.89921780040201	27587332.0	23139654.0	83.88	4447678.0	16.12	SRX254750_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27587332.0	0.0	20-100	49.0	8.526238452575495	96.67892900988032	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	27733019	9500835	27733019	2773301900	53044596	2675770763	3.516787588109322			0.511	0.4516	0.0374
SRX254751	26043097	15493914	7322	6206113	0	0	0	0	0	0	0	0	0	3404995	923723	7030	59.49336209898538	26043097.0	19836984.0	76.17	6206113.0	23.83	SRX254751_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26043097.0	0.0	20-100	48.0	9.276452172779678	96.86228776861677	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	26234673	8974088	26234673	2623467300	53632836	2530772218	3.533304264932138			0.5096	0.4403	0.0501
SRX254752	26100317	16435003	2862	4822534	0	0	0	0	0	0	0	0	0	3756234	1074951	8733	62.96859536227088	26100317.0	21277783.0	81.52	4822534.0	18.48	SRX254752_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26100317.0	0.0	20-100	49.0	10.749606022656351	96.92280580346974	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass	2.6	26153371	8663492	26153371	2615337100	46483012	2537467438	2.97742352219146			0.4861	0.4693	0.0446
SRX254753	25020294	16394809	6603	3713045	0	0	0	0	0	0	0	0	0	3845036	1053114	7687	65.52604457805332	25020294.0	21307249.0	85.16	3713045.0	14.84	SRX254753_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25020294.0	0.0	20-100	49.0	10.351114824437849	96.80091209160052	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	25147546	8356781	25147546	2514754600	50095809	2429700115	3.3822180899877865			0.4882	0.4634	0.0484
SRX254754	29353446	22058789	20783	1852817	0	0	0	0	0	0	0	0	0	4448399	960058	12600	75.14889052549401	29353446.0	27500629.0	93.69	1852817.0	6.31	SRX254754_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29353446.0	0.0	20-100	51.0	15.79152089536507	96.82463496790122	pass	pass	warn	pass	fail	warn	pass	warn	fail	fail	pass	2.6	29377151	9419227	29377151	2937715100	57488616	2850651581	2.9636474619339364			0.4901	0.4632	0.0467
SRX254755	19680200	10460571	7719	5501055	0	0	0	0	0	0	0	0	0	3261689	443170	5996	53.152767756425234	19680200.0	14179145.0	72.05	5501055.0	27.95	SRX254755_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19680200.0	0.0	20-100	48.0	9.504296750915112	96.90815642117458	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	19790415	6448889	19790415	1979041500	43606513	1913177553	3.3280730596099173			0.4477	0.499	0.0533
SRX254756	19677767	9552360	4327	6074555	0	0	0	0	0	0	0	0	0	3591977	448377	6171	48.54392269204123	19677767.0	13603212.0	69.13	6074555.0	30.87	SRX254756_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19677767.0	0.0	20-100	49.0	9.239178789571737	95.51509680951096	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	19954754	7565347	19954754	1995475400	52596855	1886624514	5.454884886077774			0.4373	0.4933	0.0693
SRX254757	22509135	16886785	39389	1849621	0	0	0	0	0	0	0	0	0	2962279	765827	5234	75.02191887871302	22509135.0	20659514.0	91.78	1849621.0	8.22	SRX254757_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22509135.0	0.0	20-100	51.0	11.775682312906351	96.64361700260804	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	22583957	7477980	22583957	2258395700	44915703	2182108307	3.377946256273867			0.5854	0.3787	0.0359
SRX254758	21088387	11778000	2705	5130618	0	0	0	0	0	0	0	0	0	3420131	752751	4182	55.85064424320362	21088387.0	15957769.0	75.67	5130618.0	24.33	SRX254758_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21088387.0	0.0	20-100	49.0	10.304029322982243	96.53534013767862	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	21268787	7288683	21268787	2126878700	49323634	2042521016	3.9662668115487736			0.5157	0.4361	0.0482
SRX254759	19979832	8421901	8932	7463176	0	0	0	0	0	0	0	0	0	3508283	574265	3275	42.15201108798112	19979832.0	12516656.0	62.65	7463176.0	37.35	SRX254759_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19979832.0	0.0	20-100	48.0	11.983700403046138	95.39331031412075	pass	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	2.6	20282446	7857016	20282446	2028244600	54592327	1913240131	5.670147920028975			0.5358	0.368	0.0962
SRX254760	27869657	15765577	3814	5423500	0	0	0	0	0	0	0	0	0	5456065	1212828	7873	56.56896674401124	27869657.0	22446157.0	80.54	5423500.0	19.46	SRX254760_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27869657.0	0.0	20-100	49.0	13.966191889290084	97.17818242255368	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	27890821	9246892	27890821	2789082100	45189365	2716475150	2.603256103504447			0.4748	0.4516	0.0736
SRX254761	26740273	17306183	2581	4360203	0	0	0	0	0	0	0	0	0	3881049	1182794	7463	64.71954493508724	26740273.0	22380070.0	83.69	4360203.0	16.31	SRX254761_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26740273.0	0.0	20-100	49.0	10.40146203907884	96.9612986374522	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	26812861	8767478	26812861	2681286100	50239059	2600722126	3.004676524448473			0.4911	0.467	0.0419
SRX254762	22226871	15079702	2482	2718531	0	0	0	0	0	0	0	0	0	3469706	949631	6819	67.84446627687721	22226871.0	19508340.0	87.77	2718531.0	12.23	SRX254762_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22226871.0	0.0	20-100	49.0	10.80795373348251	97.19781547299212	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	22266341	7023903	22266341	2226634100	41436735	2166859792	2.6845141732087905			0.4767	0.4835	0.0398
SRX254763	30350020	22675342	9581	1277841	0	0	0	0	0	0	0	0	0	5214284	1160468	12504	74.71277448911071	30350020.0	29072179.0	95.79	1277841.0	4.21	SRX254763_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30350020.0	0.0	20-100	51.0	13.435864530060728	96.58711262793236	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	30378681	10241554	30378681	3037868100	53837505	2940377425	3.209180642174688			0.4997	0.4461	0.0542
SRX254764	18527774	8735808	3522	6551083	0	0	0	0	0	0	0	0	0	2769209	463803	4349	47.149797919598974	18527774.0	11976691.0	64.64	6551083.0	35.36	SRX254764_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18527774.0	0.0	20-100	47.0	9.66233158383812	95.71176494272868	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	18789280	7212161	18789280	1878928000	47600800	1780093081	5.260175962037928			0.4646	0.4794	0.0559
SRX254765	16708919	6756626	2626	7435529	0	0	0	0	0	0	0	0	0	2169446	340966	3726	40.43724193049233	16708919.0	9273390.0	55.5	7435529.0	44.5	SRX254765_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16708919.0	0.0	20-100	47.0	10.723492875568509	95.59451978910184	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	17033107	6683046	17033107	1703310700	48779792	1603629260	5.852217096974733			0.4631	0.482	0.0549
SRX254766	25741461	18591375	5999	1641709	0	0	0	0	0	0	0	0	0	4369138	1127091	6149	72.22346470544154	25741461.0	24099752.0	93.62	1641709.0	6.38	SRX254766_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25741461.0	0.0	20-100	51.0	11.358311041488738	96.94175874477364	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	25798907	8163741	25798907	2579890700	50009075	2502838624	2.986641100725701			0.5479	0.3989	0.0532
SRX254767	77389208	41993475	12910	21990929	0	0	0	0	0	0	0	0	0	10755412	2621567	14915	54.26270159012352	77389208.0	55398279.0	71.58	21990929.0	28.42	SRX254767_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	77389208.0	0.0	20-100	48.0	5.332432662826767	96.20634853893324	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	78069457	28083587	78069457	7806945700	179307952	7470934548	4.304002678025543			0.5223	0.4357	0.042
