,cond1,cond2,n_dima,n_deg,exp_var_dimas,exp_var_all
2868,abx_media:rpmi_ctrl,abx_media:m9_mero,75,1126,0.7036113735494387,0.8523100394855335
2869,ros_tale:1_112_0pq,ros_tale:19_91_250pq,0,803,0.0,
2870,pal:arab_ale14,pal:tartr_ale26,29,409,0.6395655449071793,0.8871916460047481
2871,ros_tale:13_87_750pq,ros_tale:19_91_250pq,0,357,0.0,
2872,oxidative:deloxyr_pq,oxidative:delsoxr_pq,11,150,0.10739324148752394,0.7424223102699473
2873,ros_tale:2_mid_250pq,ros_tale:3_1_0pq,41,890,0.5378262542515899,0.8087816460482604
2874,tcs:wt_CuSO4,tcs:wt_lb,48,754,0.37197327010582937,0.9065445942504953
2875,ros_tale:9_77_250pq,ros_tale:19_91_0pq,0,1296,0.0,
2876,DDB3:PD-006_del-lsrB_Batch_6h,DDB3:PD-006_del-rpoS_Batch_9h,9,282,0.27434252738195175,0.7513756832815068
2877,ros_tale:11_83_0pq,ros_tale:21_97_750pq,0,551,0.0,
2878,pcoli:ccCOMT,pcoli:CNTF_belt,0,47,0.0,0.7804849330825844
2879,hot_tale:hot_ale3_44c,hot_tale:hot_ale10_44c,0,28,0.0,0.7333757373267086
2880,abx_media:rpmi_mero,abx_media:camhb_mero,37,642,0.22853339560409502,0.8520866788694617
2881,DDB2:PD-004_del-kdpE_Fed-batch_15h,DDB2:PD-005_del-phoB_Fed-batch_6h,8,108,0.06727802028555974,0.7690247094168291
2882,crp:delcrp_fru,crp:delcrp_glyc,1,93,0.014270844903321533,0.8320194770487777
2883,abx_media:rpmi_ctrl,abx_media:rpmi_cef,30,556,0.24220468099133619,0.851833943367988
2884,DDB2:PD-004_del-basS_Batch_6h,DDB2:PD-004_del-qseC_Batch_6h,0,74,0.0,0.718768555033662
2885,pcoli:hsTPH1,pcoli:pmTPH,19,294,0.36700471676167057,0.7960916171366926
2886,minicoli:minE_cyt,minicoli:minE-pyr,30,731,0.5985909871512833,0.9129603034728283
2887,pcoli:ccCOMT,pcoli:pmTPH,1,134,0.015464794163448481,0.8066093128996026
2888,pcoli:rnPNMT,pcoli:sfCOMT,2,58,0.0309981395529626,0.7793564228653657
2889,abx_media:camhb_ctrl,abx_media:m9_cipro,59,1295,0.568907812173068,0.8122641177237483
2890,pcoli:btASMT,pcoli:hsPNMT_mb,4,66,0.17831067234964637,0.7693497583686365
2891,pcoli:hsAANAT,pcoli:osTDC_K374Q,13,293,0.31580001044026895,0.7757280090781504
2892,pcoli:ccCOMT,pcoli:hsTPH_N174trunc,0,59,0.0,0.7696824003550697
2893,tcs:del_kdpE_01-kcl,tcs:del_zraR_lb,68,1170,0.6901864000027765,0.8705065656829227
2894,tcs:del_baeR_lb,tcs:del_kdpE_01-kcl,60,1056,0.6812043406515488,0.8838461064429026
2895,minicoli:minE_LB,minicoli:W3110_urid,92,2249,0.7938752091903281,0.8978906456352411
2896,ros_tale:1_112_0pq,ros_tale:18_24_250pq,0,722,0.0,
2897,minicoli:minE_fruc,minicoli:minE_N_starve,6,180,0.046897819336192303,0.9096208074519487
2898,abx_media:m9_mero,abx_media:rpmi_trisulf,53,1146,0.5152094579279243,0.8316667548267368
2899,ros_tale:13_87_750pq,ros_tale:18_24_250pq,0,964,0.0,
2900,ros_tale:1_mid_250pq,ros_tale:1_2_250pq,54,1000,0.5906865256412919,0.8404226072120893
2901,ros_tale:7_103_250pq,ros_tale:wt_glc,0,900,0.0,
2902,DDB3:PD-009_del-baeR_Batch_12h,DDB3:PD-006_del-lsrR_Batch_6h,9,163,0.23195806590638646,0.7840609857085376
2903,minspan:wt_glc_anaero,minspan:bw_delnac_glc,35,428,0.5609704799316276,0.8408901428843167
2904,minicoli:minE_ph5,minicoli:W3110_osm,77,1731,0.8267983408376561,0.894523871951166
2905,ytf:delyeiE,ytf:delyddM,6,191,0.09584937212437439,0.695312252942756
2906,oxyR:oxyR_ale18,oxyR:oxyR_ale20_h2o2,19,269,0.4862146048401782,0.8725793000738099
2907,pcoli:hsTPH1,pcoli:sgAANAT_D63G,1,55,0.12520231102110746,0.7629543211915417
2908,DDB2:PD-004_del-qseC_Fed-batch_15h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,1,22,0.008240515891007605,0.7454350330340402
2909,pcoli:hsTPH_N158trunc,pcoli:saCOMT_T2A,4,182,0.07415826340548648,0.7731078942376785
2910,DDB2:PD-004_del-kdpE_Batch_6h,DDB2:PD-004_del-kdpE_Fed-batch_6h,38,572,0.4839947665899744,0.7847970764493495
2911,ros_tale:0_0_0pq,ros_tale:1_1_0pq,42,826,0.5025788799145323,0.821654679246393
2912,ros_tale:18_24_250pq,ros_tale:21_97_250pq,0,937,0.0,
2913,eep:BOP27_ndh-cydB-appC_A9_F46_I1_R1,eep:BOP27_ndh-cyoB_A5_F59_I1_R1,23,407,0.284594291364745,0.7188686627111864
2914,ros_tale:14_27_250pq,ros_tale:17_104_250pq,0,452,0.0,
2915,ros_tale:9_77_0pq,ros_tale:19_91_0pq,0,1085,0.0,
2916,quinone:delmenF,quinone:menF_ale5,16,348,0.4279180156277721,0.7021502994280884
2917,hot_tale:hot_ale9_30c,hot_tale:hot_ale9_44c,22,439,0.3150865189594835,0.8125824908063772
2918,ros_tale:1_2_250pq,ros_tale:3_4_250pq,50,968,0.3791882450998316,0.7818040777337545
2919,ros_tale:1_0_750pq,ros_tale:3_4_250pq,50,993,0.4859849913560583,0.7483652681368416
2920,pal:5drib_ale10_f18,pal:arab_ale14,35,623,0.5426620314849997,0.7719589573646619
2921,DDB3:PD-009_del-lsrK_Fed-batch_6h,DDB3:PD-006_del-rpoS_Batch_9h,38,656,0.5212703689310034,0.7793330959150718
2922,ros_tale:1_112_250pq,ros_tale:9_77_250pq,0,1049,0.0,
2923,pcoli:btASMT,pcoli:RFCpluspause,20,521,0.36555272744176537,0.7955272282702216
2924,ica:thm_gal,ica:ade_glc,31,505,0.25357000725371326,0.8479722775415706
2925,ros_tale:1_3_750pq,ros_tale:3_4_0pq,51,878,0.4317656855205051,0.7868510027982806
2926,hot_tale:42c_ale3_44c,hot_tale:hot_ale9_30c,33,926,0.5626611427972202,0.792863413102944
2927,rpoB:wt_031,rpoB:rpoBE546V_lb,42,454,0.5108839610835967,0.8471877776321518
2928,ros_tale:3_76_250pq,ros_tale:25_111_0pq,0,772,0.0,
2929,ros_tale:9_77_0pq,ros_tale:9_77_250pq,0,85,0.0,
2930,pcoli:ckDDC,pcoli:hsTPH,8,273,0.20846254557884536,0.7744040114248676
2931,ros_tale:16_28_250pq,ros_tale:29_119_0pq,0,1102,0.0,
2932,ytf:delyeiE,ytf:delydcI_ph8,20,255,0.32073816792559096,0.6820796701301892
2933,DDB2:PD-005_del-phoB_Batch_6h,DDB2:PD-003_del-phoB_Batch_9h,3,16,0.1342339470292624,0.6674678784487149
2934,ros_tale:14_27_0pq,ros_tale:29_119_250pq,0,612,0.0,
2935,tcs:del_baeR_lb,tcs:del_phoB_m9,58,1061,0.683776962448301,0.886107289731028
2936,cra_crp:delcra_ac,cra_crp:delcra_glc,31,413,0.4148346393706198,0.7656775412165377
2937,ros_tale:1_4_0pq,ros_tale:3_4_750pq,57,1181,0.462519473482947,0.7798643997978022
2938,pcoli:bpTDC,pcoli:hsTPH_N158trunc,0,89,0.0,0.772344026422112
2939,DDB2:PD-003_BW25113_Batch_9h,DDB2:PD-005_BW25113_Fed-batch_15h,37,494,0.434473742882745,0.7295223507045498
2940,DDB3:PD-006_del-lsrR_Batch_6h,DDB3:PD-005_BW25113_Batch_6h,0,73,0.0,0.7634465676909928
2941,pcoli:osTDC_K374Q,pcoli:RFCpluspause,15,427,0.3352689433989501,0.7924648428526092
2942,hot_tale:42c_ale3_44c,hot_tale:hot_ale9_mid_44c,2,59,0.011455571407117393,0.716202842279108
2943,pcoli:BRCAswap,pcoli:hsTPH,1,131,0.08813857849313389,0.7511635021275437
2944,minicoli:W3110_ph5,minicoli:W3110_WT_osm,14,196,0.10901824707798347,0.8355062222361739
2945,minicoli:minE_ph5,minicoli:W3110_sorb,90,2004,0.8063482672961774,0.8838112112001342
2946,pal:lyx_ale4,pal:arab_ale16,20,399,0.5526489674480595,0.837496454686601
2947,ros_tale:1_0_0pq,ros_tale:1_0_250pq,1,78,0.04090544238701532,0.8289151856065091
2948,abx_media:m9_trisulf,abx_media:camhb_cipro,45,1076,0.4728853623980305,0.8319052462636176
2949,tcs:del_baeR_lb,tcs:del_btsR_01xlb,61,1016,0.48385412653141946,0.884028359876418
2950,minicoli:W3110_glyc,minicoli:W3110_LB,62,857,0.4688171843796328,0.8828445769841053
2951,tcs:del_atoC_LiAcet,tcs:wt_LiAcet,3,61,0.07834931838954806,0.8518238949608502
2952,pcoli:ggAANAT,pcoli:osTDC_K374Q,0,44,0.0,0.768612542057078
2953,abx_media:m9_ctrl,abx_media:rpmi_mero,67,1168,0.6059062400143529,0.8561660459097983
2954,pcoli:hsTPH_N174trunc,pcoli:MBP,7,78,0.11855183538411185,0.7766019309839657
2955,ros_tale:16_32_750pq,ros_tale:25_111_750pq,0,557,0.0,
2956,hot_tale:42c_ale3_30c,hot_tale:hot_ale8_30c,2,44,0.03472557237211982,0.8546977684349996
2957,acid_tale:low_Mg_ale_pH7,acid_tale:MES_ale_pH5,16,365,0.37150174038915307,0.781766244439259
2958,hot_tale:hot_ale8_44c,hot_tale:hot_ale10_44c,2,141,0.017618146206696106,0.7359915715490699
2959,DDB2:PD-004_del-qseC_Fed-batch_6h,DDB2:PD-003_del-qseF_Batch_6h,41,566,0.4928243467298118,0.7790912301198246
2960,pcoli:bpTDC,pcoli:osTDC_K374H,18,300,0.2192975579334714,0.762129931427695
2961,DDB3:PD-009_del-arcA_Fed-batch_6h,DDB3:PD-006_del-lsrR_Fed-batch_6h,4,32,0.06800991012476554,0.7796287230588282
2962,ros_tale:1_1_250pq,ros_tale:3_0_0pq,18,440,0.19291946136501537,0.8346685819036364
2963,hot_tale:hot_ale8_37c,hot_tale:hot_ale9_44c,12,293,0.2559140118351475,0.8121145778366677
2964,ros_tale:3_76_750pq,ros_tale:wt_glc,0,1150,0.0,
2965,rpoB:wt_lb,rpoB:rpoBE546V_glc,61,861,0.7189472393865872,0.8631822359113952
2966,ros_tale:3_76_0pq,ros_tale:14_27_250pq,0,900,0.0,
2967,misc:wt_no_te,misc:bw_delcbl,12,149,0.2976694225545611,0.6930836599501374
2968,DDB2:PD-005_BW25113_Fed-batch_6h,DDB2:PD-003_del-phoB_Batch_9h,45,575,0.4703335969626007,0.7347612697762738
2969,pcoli:atASMT_325G,pcoli:ckDDC,0,201,0.0,0.7807194905035733
2970,hot_tale:hot_ale3_mid_37c,hot_tale:hot_ale8_30c,2,147,0.025851827938149552,0.8555719665940648
2971,ros_tale:1_112_750pq,ros_tale:ALE4_250pq,0,1064,0.0,
2972,ros_tale:3_76_250pq,ros_tale:13_87_250pq,0,668,0.0,
2973,pcoli:hsTPH_N174trunc,pcoli:hsTPH_Ntermtrunc,2,56,0.03430879986893054,0.7602452969985296
2974,DDB3:PD-009_del-arcA_Fed-batch_15h,DDB3:PD-009_del-luxS_Fed-batch_6h,12,161,0.17852112066593762,0.7937776697831926
2975,abx_media:rpmi_ctrl,abx_media:camhb_cipro,45,781,0.29991213814436135,0.878568837686978
2976,fps:bw_glc,fps:fps_serB_ale1,6,105,0.21861529550012027,0.6464436867734632
2977,ros_tale:1_0_250pq,ros_tale:3_2_750pq,59,1091,0.5717896869509621,0.7991870639379566
2978,pcoli:ggTPH,pcoli:WT,19,336,0.32260287213141103,0.7611755359475425
2979,ros_tale:1_4_750pq,ros_tale:2_0_250pq,51,1054,0.5127454714860933,0.7958562524430165
2980,pcoli:cobPNMT,pcoli:TP53B,0,26,0.0,0.7548527055575723
2981,ros_tale:16_28_250pq,ros_tale:25_111_0pq,0,866,0.0,
2982,ros_tale:3_76_250pq,ros_tale:29_119_0pq,0,710,0.0,
2983,ros_tale:1_2_750pq,ros_tale:3_2_750pq,29,486,0.26895637320329,0.806632939047394
2984,minicoli:minE_ph5,minicoli:W3110_ph5,78,1575,0.8007255942170453,0.895217698177119
2985,ros_tale:1_0_750pq,ros_tale:2_3_0pq,32,652,0.4120779802832413,0.7843954305388073
2986,ros_tale:0_0_250pq,ros_tale:2_2_250pq,55,1272,0.538770713488973,0.7869657524754646
2987,tcs:wt_01xlb,tcs:wt_zncl2,80,1464,0.5002732121120025,0.8798291316514201
2988,hot_tale:hot_ale9_44c,hot_tale:hot_ale16_30c,25,408,0.34075546652323463,0.7936637032528637
2989,ros_tale:0_0_0pq,ros_tale:2_3_250pq,47,1066,0.5287616548984906,0.7633028110755733
2990,ros_tale:1_2_250pq,ros_tale:1_3_0pq,24,479,0.29999821172555563,0.8285423719050162
2991,tcs:wt_etoh,tcs:wt_LiAcet,79,1450,0.759715029652025,0.8832711671587744
2992,eep:BOP27_ndh-cydB-appC_A11_F46_I1_R1,eep:BOP27_nuoB-cyoB_A10_F64_I1_R1,26,519,0.3695546224776801,0.8208573487461804
2993,pal:tartr_ale28_f10,pal:wt_glc,0,722,0.0,0.8247790524415178
2994,tcs:del_btsR_pyruvate,tcs:wt_LiCl,75,1288,0.688955071535359,0.8599575115712237
2995,ros_tale:17_104_750pq,ros_tale:29_119_250pq,0,677,0.0,
2996,tcs:del_kdpE_01-kcl,tcs:wt_zncl2,65,1025,0.6012538570422399,0.8825048211971749
2997,ytf:delybiH,ytf:delydcI_ph5,20,419,0.4411029578806337,0.7230211494258707
2998,ros_tale:1_112_0pq,ros_tale:13_87_0pq,0,456,0.0,
2999,ros_tale:1_1_0pq,ros_tale:2_3_750pq,29,565,0.36456895218074337,0.8029171718638222
3000,DDB2:PD-005_del-phoB_Fed-batch_6h,DDB2:PD-005_del-qseF_Fed-batch_6h,2,10,0.01040718779400529,0.7715885906521965
3001,pcoli:cobPNMT,pcoli:ocAANAT,0,3,0.0,0.7588314752118621
3002,ros_tale:7_103_250pq,ros_tale:9_77_0pq,0,570,0.0,
3003,abx_media:m9_cef,abx_media:camhb_cipro,49,1034,0.49592594951901303,0.8338410423763596
3004,eep:BOP27_ndh-cyoB,eep:BOP27_nuoB-cyoB_A10_F64_I1_R1,26,679,0.5103005011470944,0.8313174692807417
3005,eep:BOP27_ndh-cydB-appC,eep:BOP27_ndh-cydB,25,420,0.26662912745374,0.6927936408404656
3006,minicoli:W3110_Fe_starve,minicoli:W3110_WT_glc,43,683,0.588348297546789,0.8311903499100298
3007,tcs:del_cusR_CuSO4,tcs:wt_zncl2,32,599,0.3146273246179434,0.9108714821944989
3008,pcoli:bpTDC,pcoli:rnPNMT,0,43,0.0,0.7836227495311671
3009,cck_pgi:pgi_ale6,cck_pgi:pgi_ale8,0,14,0.0,0.8164036862678781
3010,ros_tale:11_83_0pq,ros_tale:wt_glc,0,995,0.0,
3011,hot_tale:42c_ale3_30c,hot_tale:hot_ale4_44c,24,385,0.33443930138837674,0.8063342742586007
3012,hot_tale:hot_ale3_37c,hot_tale:hot_ale9_30c,4,99,0.049043953396768036,0.8638097440354865
3013,crp:wt_glyc,crp:delar2_glyc,39,747,0.46046193673492986,0.8683889889784087
3014,pcoli:ccCOMT,pcoli:cobPNMT,0,15,0.0,0.7587116265457314
3015,pcoli:hsAANAT,pcoli:hsASMT,27,450,0.41662848554284393,0.7731329426479373
3016,DDB2:PD-005_BW25113_Fed-batch_15h,DDB2:PD-005_del-phoB_Fed-batch_15h,2,17,0.00675671177900794,0.754724737036998
3017,hot_tale:hot_ale3_mid_37c,hot_tale:hot_ale4_44c,16,242,0.2751225009807452,0.8088025227315998
3018,ros_tale:17_104_0pq,ros_tale:wt_glc,0,1343,0.0,
3019,ros_tale:14_27_0pq,ros_tale:19_91_0pq,0,648,0.0,
3020,ros_tale:14_27_750pq,ros_tale:29_119_250pq,0,1349,0.0,
3021,tcs:del_cpxR_etoh,tcs:wt_115-kcl,92,1796,0.7924629632310725,0.8903291929204731
3022,DDB2:PD-003_BW25113_Fed-batch_6h,DDB2:PD-005_MG1655-del-fhuA_Fed-batch_15h,8,95,0.12568503634130335,0.7644215767458278
3023,ros_tale:1_1_0pq,ros_tale:3_2_750pq,37,662,0.34297056737275367,0.8079643547592277
3024,ros_tale:19_91_750pq,ros_tale:ALE4_0pq,0,974,0.0,
3025,pcoli:cvPhhB,pcoli:rnPNMT,3,107,0.17152761098307712,0.7799363269646042
3026,DDB2:PD-005_del-phoB_Fed-batch_15h,DDB2:PD-004_del-qseB_Batch_6h,43,555,0.45719330788562007,0.7589183320731447
3027,DDB2:PD-003_BW25113_Fed-batch_21h,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,41,541,0.42907725732619506,0.7166305705641869
3028,ros_tale:1_112_250pq,ros_tale:14_27_0pq,0,541,0.0,
3029,eep:BOP27_ndh-cyoB,eep:BOP27_ndh-cyoB_A8_F59_I1_R1,37,1019,0.4901341427344944,0.7408894408544631
3030,abx_media:m9_cipro,abx_media:camhb_cipro,46,1090,0.5362037106806793,0.8332561147268934
3031,ros_tale:11_83_0pq,ros_tale:21_97_250pq,0,456,0.0,
3032,ytf:delybiH,ytf:delydcI_ph8,17,319,0.3431334838114236,0.7187891310992414
3033,DDB2:PD-005_BW25113_Fed-batch_6h,DDB2:PD-004_del-qseB_Batch_6h,37,520,0.43684063605277834,0.7569102662739334
3034,ros_tale:13_87_750pq,ros_tale:19_91_750pq,0,368,0.0,
3035,hot_tale:42c_ale3_44c,hot_tale:hot_ale16_37c,29,601,0.4787110553868279,0.7872567584483375
3036,pcoli:bpTDC,pcoli:hsTPH_N174trunc,0,87,0.0,0.7670276944067682
3037,ros_tale:1_112_0pq,ros_tale:19_91_750pq,0,738,0.0,
3038,ros_tale:2_mid_250pq,ros_tale:3_4_0pq,60,1159,0.49712179109755883,0.7592051118933175
3039,pcoli:BRCA,pcoli:hsPNMT_mb,2,51,0.13601507761606235,0.7405095750281093
3040,ros_tale:1_0_250pq,ros_tale:2_3_750pq,47,994,0.4937507282607807,0.7917122872015581
3041,pcoli:rnTDC,pcoli:sgAANAT_D63G,0,28,0.0,0.7762943579378727
3042,DDB2:PD-005_del-phoB_Batch_6h,DDB2:PD-004_del-qseB_Batch_6h,4,46,0.046876252749271985,0.6762589617377025
3043,acid_tale:acid_ale2_pH5,acid_tale:MES_ale_pH5,1,171,0.015674208284832236,0.7651649643625047
3044,ros_tale:1_4_750pq,ros_tale:3_1_250pq,32,605,0.3112539572301106,0.8043533695301827
3045,DDB2:PD-004_del-qseC_Batch_6h,DDB2:PD-003_del-qseF_Batch_6h,3,38,0.16474473360166153,0.7266895577491275
3046,ros_tale:16_32_750pq,ros_tale:29_119_0pq,0,655,0.0,
3047,ros_tale:1_2_750pq,ros_tale:2_3_750pq,28,381,0.2568897312709125,0.8020284098588313
3048,pcoli:cvPhhB,pcoli:hsTPH_E2K,1,90,0.11329848880404725,0.7564642091583853
3049,pal:arab_ale14,pal:tartr_ale28_f10,38,711,0.6188010784421274,0.8244421139155814
3050,DDB2:PD-003_del-phoB_Fed-batch_21h,DDB2:PD-004_del-qseC_Batch_6h,49,646,0.5068138207504606,0.7560767144502898
3051,ros_tale:0_0_250pq,ros_tale:3_3_250pq,42,993,0.491363916458633,0.7989183278167425
3052,tcs:del_cpxR_lb,tcs:del_kdpE_01-kcl,65,1070,0.6932214846448366,0.8907352319330902
3053,ros_tale:0_0_0pq,ros_tale:3_2_250pq,61,1233,0.5818044666430164,0.7726899585925331
3054,ros_tale:16_28_250pq,ros_tale:21_97_250pq,0,829,0.0,
3055,tcs:del_cpxR_lb,tcs:del_cusR_CuSO4,40,720,0.28870901606059474,0.9099433626720755
3056,ros_tale:1_2_250pq,ros_tale:2_2_0pq,33,484,0.28974227623567883,0.8250768323108462
3057,tcs:wt_01-kcl,tcs:wt_01xlb,53,778,0.49309163163059855,0.8686753144539054
3058,DDB2:PD-004_del-qseB_Batch_6h,DDB2:PD-003_del-qseF_Fed-batch_6h,40,544,0.49238441723160864,0.7868662899164385
3059,ros_tale:1_112_250pq,ros_tale:1_112_750pq,0,38,0.0,
3060,pcoli:hsTPH,pcoli:hsTPH_E2K,0,134,0.0,0.7603920155559484
3061,eep:BOP27_ndh-cydB-appC_A10_F48_I1_R1,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,26,742,0.2894779336976757,0.812530585140361
3062,ros_tale:1_0_750pq,ros_tale:1_2_0pq,22,406,0.3742653871861522,0.8327684095383553
3063,pcoli:osTDC_K374L,pcoli:RFCnopause,38,662,0.5171212119869508,0.7943752783861759
3064,ros_tale:0_0_0pq,ros_tale:1_4_0pq,51,1054,0.5336529221138567,0.8036226772057553
3065,DDB2:PD-005_del-qseF_Batch_6h,DDB2:PD-003_del-qseF_Fed-batch_6h,36,500,0.42626683275261046,0.7598523345849931
3066,ros_tale:17_104_250pq,ros_tale:17_104_750pq,0,133,0.0,
3067,ros_tale:18_24_250pq,ros_tale:21_97_750pq,0,890,0.0,
3068,tcs:wt_01-kcl,tcs:wt_CuSO4,75,1274,0.6551504372764965,0.8949772265647984
3069,ros_tale:11_83_0pq,ros_tale:ALE4_0pq,0,822,0.0,
3070,DDB3:PD-006_del-baeR_Fed-batch_12h,DDB3:PD-009_del-luxS_Fed-batch_6h,34,659,0.31825890504384147,0.765921437264593
3071,DDB3:PD-006_del-lsrB_Fed-batch_15h,DDB3:PD-009_del-tnaA_Fed-batch_15h,4,4,0.059500854984238516,0.7614602113737514
3072,DDB3:PD-009_del-arcA_Fed-batch_6h,DDB3:PD-005_BW25113_Batch_6h,0,403,0.0,0.7613504602730549
3073,cck_sdh:gmos_delsdhCB,cck_sdh:sdh_ale2,28,428,0.42443727584037705,0.8231395526270318
3074,tcs:del_baeR_lb,tcs:wt_LiAcet,65,1066,0.68151638887445,0.8896045608005232
3075,ros_tale:1_3_750pq,ros_tale:3_1_0pq,45,741,0.46193303496835425,0.8207934186406897
3076,pcoli:hsAANAT,pcoli:TP53B,17,352,0.3613020118292495,0.7757471414482261
3077,ros_tale:1_2_250pq,ros_tale:3_4_750pq,45,861,0.33975127170266917,0.8011091335864831
3078,minicoli:W3110_Fe_starve,minicoli:W3110_ph5,31,373,0.47063842416195545,0.8238892603443528
3079,ros_tale:14_27_250pq,ros_tale:17_104_750pq,0,557,0.0,
3080,ros_tale:1_112_250pq,ros_tale:9_77_750pq,0,921,0.0,
3081,pcoli:msCOMT,pcoli:WT,20,497,0.3672446569667549,0.7588508532140552
3082,crp:wt_fru,crp:delcrp_glc,35,542,0.5813711529463119,0.8093313252362972
3083,ros_tale:1_0_750pq,ros_tale:3_4_750pq,51,884,0.36766293672121697,0.7708539230250249
3084,pcoli:CC1,pcoli:hsAANAT,1,115,0.05871903182592597,0.7788657113420802
3085,pcoli:btASMT,pcoli:RFCctrl,23,486,0.38419846645126565,0.7753230811070051
3086,pal:tartr_ale26_f10,pal:tartr_ale26,5,88,0.24735961945374874,0.8834649624019514
3087,eep:BOP1000,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,57,1584,0.5232445617195907,0.7679215398376972
3088,DDB2:PD-005_del-phoB_Fed-batch_15h,DDB2:PD-003_del-qseF_Fed-batch_6h,11,94,0.12024128493558617,0.7812249197541523
3089,pcoli:BRCA,pcoli:TP53B,0,22,0.0,0.7442782342015553
3090,ros_tale:14_27_250pq,ros_tale:19_91_0pq,0,691,0.0,
3091,ros_tale:16_32_750pq,ros_tale:25_111_0pq,0,470,0.0,
3092,pcoli:BRCAswap,pcoli:sfCOMT,0,82,0.0,0.7455926855940949
3093,tcs:del_atoC_m9,tcs:wt_115-kcl,44,654,0.5538060345312951,0.8509674198130663
3094,DDB2:PD-003_BW25113_Batch_9h,DDB2:PD-005_del-qseF_Fed-batch_15h,43,542,0.46758907627465296,0.7441347241470109
3095,tcs:del_kdpE_01-kcl,tcs:wt_pyr,54,943,0.615385229670802,0.849030468671299
3096,quinone:menF_ale5,quinone:menF_ale6,1,5,0.005435619059063979,0.7732775374562671
3097,oxidative:delsoxr_pq,oxidative:delsoxs_pq,1,27,0.029885490776467294,0.7446728382295984
3098,tcs:wt_LiCl,tcs:wt_m9p,30,736,0.2807014821931565,0.782881074801596
3099,pcoli:osTDC_K374Q,pcoli:sfCOMT,0,55,0.0,0.7596802585256023
3100,DDB3:PD-009_del-baeR_Fed-batch_12h,DDB3:PD-009_del-luxS_Fed-batch_6h,13,205,0.152387845618694,0.7921516875400154
3101,abx_media:m9_cipro,abx_media:rpmi_cipro,61,1119,0.4880274055109448,0.8109647699601672
3102,ytf:delydcI_ph8,ytf:delyddM,6,118,0.19222824716994535,0.6413797103107733
3103,ytf:delyeiE,ytf:delydcI_ph5,14,241,0.27987895310287314,0.6853199651994385
3104,DDB3:PD-009_del-lsrK_Fed-batch_15h,DDB3:PD-009_del-tnaA_Fed-batch_15h,6,59,0.09209920535002203,0.7689338471464033
3105,ros_tale:1_mid_250pq,ros_tale:1_2_750pq,53,1037,0.5633151764693325,0.8242101695169177
3106,pcoli:RFC,pcoli:rnPNMT,3,99,0.0685896573631044,0.7767278853108426
3107,pcoli:ggTPH,pcoli:osTDC_K374L,8,112,0.10277398760355438,0.794948620585893
3108,minicoli:minE_ph5,minicoli:minE_urid,15,267,0.5275476450008918,0.904038252358183
3109,abx_media:m9_mero,abx_media:rpmi_mero,68,1126,0.6010685526421025,0.8457383998279706
3110,minicoli:minE_fruc,minicoli:W3110_N_starve,82,1767,0.7851188827846818,0.8918360653536614
3111,quinone:delmenF,quinone:menF_ale8,38,699,0.5954632766067182,0.7742800240264147
3112,ros_tale:0_0_0pq,ros_tale:2_0_0pq,32,749,0.38024714182801533,0.7764794957340304
3113,minicoli:aldA_f1c2,minicoli:W3110_sorb,94,2085,0.792314084999967,0.8651330482303748
3114,DDB2:PD-004_del-qseB_Batch_6h,DDB2:PD-004_del-qseB_Fed-batch_6h,41,610,0.46879321336038826,0.7749245199694095
3115,abx_media:camhb_mero,abx_media:rpmi_cipro,21,466,0.12367541549407912,0.8211819258983319
3116,ros_tale:16_32_750pq,ros_tale:25_111_250pq,0,405,0.0,
3117,ytf:wt_ph5,ytf:delybiH,18,355,0.40740110742336744,0.722662540292549
3118,ros_tale:1_0_0pq,ros_tale:1_0_750pq,21,462,0.27921862524796814,0.811567693359291
3119,ytf2:wt_glc,ytf2:ybcM_glc,0,125,0.0,0.7269420444801642
3120,minicoli:mg1655_glc,minicoli:W3110_glc,23,386,0.478480692852434,0.8057752433053531
3121,ica:wt_glc,ica:phe_acgam,1,31,0.011259071184053226,0.8482610030479696
3122,pal:lyx_ale2_f6,pal:arab_ale14_f9,19,215,0.488603262844563,0.816660215529756
3123,eep:BOP27_nuoB_cydB-appC_A15_F57_I1_R1,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,23,389,0.19410629732800389,0.7416136723674545
3124,ros_tale:3_76_0pq,ros_tale:14_27_750pq,0,1175,0.0,
3125,DDB2:PD-004_del-qseB_Fed-batch_15h,DDB2:PD-003_del-qseF_Batch_6h,40,470,0.45845306962645394,0.7571207765184786
3126,pcoli:BRCAswap,pcoli:MBP,10,154,0.22910068786361082,0.7655191397598797
3127,tcs:del_btsR_pyruvate,tcs:wt_etoh,84,1692,0.5930873158301732,0.878503219240736
3128,DDB2:PD-003_BW25113_Fed-batch_6h,DDB2:PD-003_del-qseF_Batch_6h,39,493,0.3274248026025217,0.7632290953028772
3129,abx_media:m9_ctrl,abx_media:rpmi_ctrl,73,1147,0.6442757004535139,0.8628731754330778
3130,pcoli:hsTPH_E2K,pcoli:hsTPH_N174trunc,0,0,0.0,0.7612537109548623
3131,omics:bw_ac,omics:bw_fum,4,152,0.08059503506431842,0.7925060588396858
