Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
p1k_00897	6151503	4397574	19027	284972	0	0	0	0	315833	0	0	0	0	661703	218294	254100	71.48779737244702	6151503.0	5866531.0	95.37	284972.0	4.63	p1k_00897_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6151503.0	0.0	20-51	51.0	24.109266753102023	50.55318350653491	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	6158458	1970873	6158458	314081358	634388	310876346	1.0204400606291315	0.0293	0.4524	0.5183		
p1k_00898	6029187	4301690	22484	279143	0	0	0	0	395644	0	0	0	0	500498	225277	304451	71.34776214438199	6029187.0	5750044.0	95.37	279143.0	4.63	p1k_00898_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6029187.0	0.0	20-51	51.0	24.85371985684832	50.55433792317272	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	6035459	1911127	6035459	307808409	693304	304618689	1.0362679857781272	0.0281	0.4258	0.5461		
p1k_00899	6392043	4609791	18802	264814	0	0	0	0	423847	0	0	0	0	497597	246160	331032	72.11764689317641	6392043.0	6127229.0	95.86	264814.0	4.14	p1k_00899_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6392043.0	0.0	20-51	51.0	23.698740447737222	50.56020195733977	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	6397191	2032918	6397191	326256741	593889	323010825	0.9948962249947808	0.0279	0.4244	0.5478		
p1k_00900	5705015	3962809	46148	240898	0	0	0	0	161517	0	0	0	0	941843	151604	200196	69.4618506699807	5705015.0	5464117.0	95.78	240898.0	4.22	p1k_00900_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5705015.0	0.0	20-51	52.0	25.30779129889344	50.53141770880532	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	5710631	1819106	5710631	291242181	550395	288338062	0.9971491732511096	0.0248	0.4893	0.4859		
p1k_00901	4787399	2935411	63728	384607	0	0	0	0	89133	0	0	0	0	1046764	130398	137358	61.31536143112366	4787399.0	4402792.0	91.97	384607.0	8.03	p1k_00901_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4787399.0	0.0	20-51	52.0	23.44362875647223	50.50784883399107	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	4791782	1570576	4791782	244380882	479482	241846030	1.037254624525007	0.0241	0.5213	0.4546		
p1k_00902	5480204	3950757	19056	222703	0	0	0	0	232674	0	0	0	0	632290	197906	224818	72.09142214413916	5480204.0	5257501.0	95.94	222703.0	4.06	p1k_00902_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5480204.0	0.0	20-51	51.0	26.846828323554465	50.55006985141429	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	5484576	1759716	5484576	279713376	511177	276892051	1.0086485817539166	0.0289	0.4447	0.5264		
p1k_00903	5965119	4311578	15497	257824	0	0	0	0	257956	0	0	0	0	657818	217531	246915	72.27983213746448	5965119.0	5707295.0	95.68	257824.0	4.32	p1k_00903_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5965119.0	0.0	20-51	51.0	25.745126299657866	50.552658547130406	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	5969746	1913050	5969746	304457046	560553	301396026	1.0054029099395518	0.0301	0.4471	0.5228		
p1k_00904	5594916	4119069	19770	197822	0	0	0	0	299202	0	0	0	0	519996	193310	245747	73.62164150453734	5594916.0	5397094.0	96.46	197822.0	3.54	p1k_00904_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5594916.0	0.0	20-51	51.0	26.722048958278528	50.52387185080169	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	5598721	1780409	5598721	285534771	493433	282718511	0.9863107004925856	0.0252	0.4615	0.5133		
p1k_00905	8245778	6003944	34163	325975	0	0	0	0	395515	0	0	0	0	874824	275176	336181	72.81234105502234	8245778.0	7919803.0	96.05	325975.0	3.95	p1k_00905_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8245778.0	0.0	20-51	52.0	23.67691070525581	50.52478322845946	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8252080	2632799	8252080	420856080	742686	416685476	0.9909810498638868	0.0254	0.4662	0.5083		
p1k_00906	9678479	7207025	73812	398659	0	0	0	0	60125	0	0	0	0	1256240	432030	250588	74.46443805891401	9678479.0	9279820.0	95.88	398659.0	4.12	p1k_00906_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9678479.0	0.0	20-51	50.0	17.683011942812573	50.56211270386597	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	9683043	3127000	9683043	493835193	654826	488976669	0.983835107110319	0.0413	0.4377	0.5209		
p1k_00907	11202244	8136679	150803	463075	0	0	0	0	98863	0	0	0	0	1547983	495195	309646	72.63436682864611	11202244.0	10739169.0	95.87	463075.0	4.13	p1k_00907_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11202244.0	0.0	20-51	50.0	16.65304577904199	50.56526478087783	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	11207870	3614519	11207870	571601370	727641	566033144	0.9741449709961332	0.0403	0.4472	0.5126		
p1k_00908	9657697	7050590	91291	488216	0	0	0	0	115617	0	0	0	0	1275971	406226	229786	73.0048789064308	9657697.0	9169481.0	94.94	488216.0	5.06	p1k_00908_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9657697.0	0.0	20-51	50.0	12.402482483415472	50.564694667890286	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	9666204	3107327	9666204	492976404	873609	487939210	1.021792109952589	0.0383	0.4569	0.5049		
p1k_00909	8265440	5965535	71541	396651	0	0	0	0	90189	0	0	0	0	1172966	361431	207127	72.17443959426237	8265440.0	7868789.0	95.2	396651.0	4.8	p1k_00909_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8265440.0	0.0	20-51	49.0	15.148672434962386	50.560035521399946	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	8271311	2681597	8271311	421836861	637262	417626917	0.998002874860194	0.0415	0.4613	0.4972		
p1k_00910	8580010	6273708	2107	586029	0	0	0	0	329031	0	0	0	0	905418	344714	139003	73.12005463863096	8580010.0	7993981.0	93.17	586029.0	6.83	p1k_00910_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8580010.0	0.0	20-100	50.0	23.336646807521745	98.93188749197262	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8598546	2645802	8598546	859854600	4864037	851242792	1.0015423537886523	0.023	0.4442	0.5327		
p1k_00911	11806257	8544445	3433	805925	0	0	0	0	407987	0	0	0	0	1376590	479992	187885	72.37217519489877	11806257.0	11000332.0	93.17	805925.0	6.83	p1k_00911_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11806257.0	0.0	20-100	50.0	20.538198598294837	98.96009497336878	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11829810	3658110	11829810	1182981000	6172726	1171641977	0.9585126895529176	0.0224	0.4494	0.5282		
p1k_00912	8750303	6212693	257481	386189	0	0	0	0	281431	0	0	0	0	950360	363793	298356	70.99974709447204	8750303.0	8364114.0	95.59	386189.0	4.41	p1k_00912_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8750303.0	0.0	20-51	50.0	15.317900054225012	50.56942645300397	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	8757703	2774648	8757703	446642853	772178	442206793	0.9932007128747228	0.0421	0.3917	0.5662		
p1k_00913	9287585	6681107	136031	405161	0	0	0	0	220828	0	0	0	0	1176813	377539	290106	71.93589076169962	9287585.0	8882424.0	95.64	405161.0	4.36	p1k_00913_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9287585.0	0.0	20-51	50.0	15.230311244758497	50.567038040567056	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	9294371	2968205	9294371	474012921	762436	469320374	0.9899618327070878	0.0379	0.4135	0.5486		
p1k_00914	9185433	6797200	131735	373825	0	0	0	0	56170	0	0	0	0	1151962	450592	223949	73.99977769148171	9185433.0	8811608.0	95.93	373825.0	4.07	p1k_00914_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9185433.0	0.0	20-51	47.0	19.40620521324368	50.52339013305089	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	9190890	2970436	9190890	468735390	654831	464134686	0.9815141118318376	0.0519	0.4242	0.5239		
p1k_00915	8821212	6343582	56625	315246	0	0	0	0	116177	0	0	0	0	1376152	396318	217112	71.91281651546295	8821212.0	8505966.0	96.43	315246.0	3.57	p1k_00915_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8821212.0	0.0	20-51	48.0	21.42001879608121	50.5199086021286	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8825928	2864330	8825928	450122328	621018	445696855	0.9831711791910932	0.0447	0.4687	0.4866		
p1k_00916	8261270	5990201	230536	305178	0	0	0	0	120575	0	0	0	0	1035359	349317	230104	72.50944467376081	8261270.0	7956092.0	96.31	305178.0	3.69	p1k_00916_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8261270.0	0.0	20-51	49.0	17.095556310079278	50.56542359709827	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	8265353	2652767	8265353	421533003	533571	417471488	0.9635105605242492	0.0359	0.4217	0.5424		
p1k_00917	11036630	7888817	76918	454909	0	0	0	0	136729	0	0	0	0	1736102	479133	264022	71.47849479415365	11036630.0	10581721.0	95.88	454909.0	4.12	p1k_00917_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11036630.0	0.0	20-51	49.0	14.137995424832615	50.566145100451855	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	11043058	3588972	11043058	563195958	791157	557644207	0.9857583175339478	0.0395	0.4705	0.49		
p1k_00918	9847447	6927798	196300	428456	0	0	0	0	94774	0	0	0	0	1563818	395399	240902	70.35120879553858	9847447.0	9418991.0	95.65	428456.0	4.35	p1k_00918_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9847447.0	0.0	20-51	49.0	14.859147439576343	50.56544046390907	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	9853027	3216046	9853027	502504377	741026	497489958	0.997885636327502	0.0362	0.4486	0.5151		
p1k_00919	7819513	5407544	327077	326200	0	0	0	0	90181	0	0	0	0	1156905	303384	208222	69.15448570774164	7819513.0	7493313.0	95.83	326200.0	4.17	p1k_00919_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7819513.0	0.0	20-51	50.0	16.86468092741567	50.568333603384254	pass	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	2.6	7823615	2550100	7823615	399004365	567057	395056343	0.9894683733597752	0.0345	0.4415	0.524		
p1k_00920	10249516	7746686	2391	694818	0	0	0	0	317123	0	0	0	0	927317	408956	152225	75.58099328787819	10249516.0	9554698.0	93.22	694818.0	6.78	p1k_00920_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10249516.0	0.0	20-100	50.0	20.923755929140505	98.96529104398684	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10269161	3021643	10269161	1026916100	621972	1022067752	0.4721269829151573	0.0203	0.43	0.5497		
p1k_00921	6252291	4531604	1535	444626	0	0	0	0	233015	0	0	0	0	700888	241899	98724	72.47909606254731	6252291.0	5807665.0	92.89	444626.0	7.11	p1k_00921_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6252291.0	0.0	20-100	50.0	31.75444200054896	98.92513032422836	pass	pass	fail	pass	fail	warn	pass	warn	fail	warn	pass	2.6	6271577	1842910	6271577	627157700	388951	624202465	0.4712108294293445	0.0299	0.4306	0.5395		
p1k_00922	15266989	11160099	325296	590165	0	0	0	0	698833	0	0	0	0	1465456	464643	562497	73.09954176295011	15266989.0	14676824.0	96.13	590165.0	3.87	p1k_00922_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15266989.0	0.0	20-51	52.0	18.779757905516067	50.5675945662894	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	15280471	4531597	15280471	779304021	424223	772683505	0.8495421326717368	0.0256	0.4372	0.5372		
p1k_00923	17069322	12397900	265788	571966	0	0	0	0	756774	0	0	0	0	1906509	515637	654748	72.63264469438212	17069322.0	16497356.0	96.65	571966.0	3.35	p1k_00923_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17069322.0	0.0	20-51	52.0	17.11373370243158	50.56469677002988	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	17083084	5112664	17083084	871237284	458121	863787212	0.8551140012965746	0.0241	0.447	0.5288		
p1k_00924	15544257	10767692	1142566	596394	0	0	0	0	736499	0	0	0	0	1268579	459893	572634	69.27119128305715	15544257.0	14947863.0	96.16	596394.0	3.84	p1k_00924_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15544257.0	0.0	20-51	51.0	22.21545571715325	50.52959025317196	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	15556655	4550963	15556655	793389405	428872	786746547	0.8372758645548083	0.0255	0.4096	0.5649		
p1k_00925	16013563	11878227	274598	549436	0	0	0	0	718899	0	0	0	0	1532577	483255	576571	74.17604064754359	16013563.0	15464127.0	96.57	549436.0	3.43	p1k_00925_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16013563.0	0.0	20-51	51.0	21.71258310259576	50.538213887814976	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	16025511	4719648	16025511	817301061	418178	810410147	0.8431304361172242	0.0243	0.4462	0.5295		
p1k_00926	15140471	10938966	262083	551030	0	0	0	0	667142	0	0	0	0	1696517	456619	568114	72.24983951952353	15140471.0	14589441.0	96.36	551030.0	3.64	p1k_00926_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15140471.0	0.0	20-51	52.0	19.090709728002626	50.56964687558267	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	15153470	4493045	15153470	772826970	384465	766290992	0.8457233318345503	0.0262	0.4441	0.5297		
p1k_00927	14737340	10917952	198724	476974	0	0	0	0	626246	0	0	0	0	1523010	449472	544962	74.08359988980372	14737340.0	14260366.0	96.76	476974.0	3.24	p1k_00927_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14737340.0	0.0	20-51	52.0	19.161703627373115	50.56988594956756	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	14747417	4358973	14747417	752118267	390264	745762841	0.8450035425080296	0.0256	0.4463	0.5281		
p1k_00928	17274561	12854520	268708	652653	0	0	0	0	477936	0	0	0	0	2019427	456271	545046	74.41300534352219	17274561.0	16621908.0	96.22	652653.0	3.78	p1k_00928_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17274561.0	0.0	20-51	52.0	17.621456091152236	50.569108818452754	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	17287727	5115210	17287727	881674077	464165	874212792	0.8462633976251068	0.0229	0.4644	0.5127		
p1k_00929	14173806	10168411	354509	435927	0	0	0	0	585511	0	0	0	0	1743564	395449	490435	71.74086480370903	14173806.0	13737879.0	96.92	435927.0	3.08	p1k_00929_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14173806.0	0.0	20-51	52.0	17.93788831058247	50.56857141970195	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	14184013	4236087	14184013	723384663	366538	717253786	0.8475265392791442	0.0232	0.4613	0.5154		
p1k_00930	1706529	1030409	6537	163929	0	0	0	0	80439	0	0	0	0	348381	56003	20831	60.38039787193772	1706529.0	1542600.0	90.39	163929.0	9.61	p1k_00930_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1706529.0	0.0	20-100	51.0	46.268724152302845	98.80063919218485	pass	pass	fail	pass	fail	warn	pass	warn	fail	warn	pass	2.6	1728027	521759	1728027	172802700	175106	171891817	0.5271231294418431	0.139	0.3891	0.4719		
p1k_00931	1303134	826490	1764	126842	0	0	0	0	64421	0	0	0	0	222418	44727	16472	63.42325501444977	1303134.0	1176292.0	90.27	126842.0	9.73	p1k_00931_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1303134.0	0.0	20-100	51.0	49.81271117342656	98.76117728491468	pass	pass	fail	pass	fail	warn	pass	warn	fail	warn	pass	2.6	1323493	396187	1323493	132349300	115126	131670251	0.5130733596626502	0.0865	0.4247	0.4889		
p1k_00932	5781811	3354245	1004495	555233	0	0	0	0	197064	0	0	0	0	430930	169315	70529	58.013743444744215	5781811.0	5226578.0	90.4	555233.0	9.6	p1k_00932_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5781811.0	0.0	20-100	52.0	25.31016910747173	99.23960537623938	pass	pass	fail	pass	fail	warn	pass	warn	fail	warn	pass	2.6	5822835	1767926	5822835	582283500	487106	579292856	0.5136061729380963	0.2157	0.3648	0.4196		
p1k_00933	4429295	3058634	2274	415809	0	0	0	0	167941	0	0	0	0	565116	156903	62618	69.05464639406496	4429295.0	4013486.0	90.61	415809.0	9.39	p1k_00933_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4429295.0	0.0	20-100	52.0	29.71771642170952	99.27095937389583	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	4449739	1318301	4449739	444973900	301465	442805332	0.4873472354221225	0.0464	0.4487	0.5049		
p1k_00934	3602031	2796960	26471	194163	0	0	0	0	16595	0	0	0	0	378829	185342	3671	77.64952605904836	3602031.0	3407868.0	94.61	194163.0	5.39	p1k_00934_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3602031.0	0.0	20-151	51.0	27.035703744600383	138.57038681788134	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	3628873	596843	3628873	503491530	2823731	499651519	0.762676385042664	0.0199	0.4454	0.5346		
p1k_00935	4433216	3444636	71628	218027	0	0	0	0	7510	0	0	0	0	459309	227776	4330	77.70061282824929	4433216.0	4215189.0	95.08	218027.0	4.92	p1k_00935_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4433216.0	0.0	20-151	51.0	23.87236794093037	140.57284283012604	pass	pass	warn	pass	fail	warn	pass	warn	fail	warn	pass	2.6	4438551	721478	4438551	627512228	2391046	623899398	0.5757385814639456	0.0186	0.4435	0.5379		
p1k_00936	4175576	3039196	227434	179698	0	0	0	0	16102	0	0	0	0	513073	196107	3966	72.78507204754506	4175576.0	3995878.0	95.7	179698.0	4.3	p1k_00936_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4175576.0	0.0	20-151	51.0	20.8048309545568	134.5213747755998	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	4341444	666740	4341444	570460270	6099469	563307822	1.2538030036693004	0.0214	0.4315	0.5471		
p1k_00937	7887642	6022164	194288	365015	0	0	0	0	32737	0	0	0	0	856343	408531	8564	76.34935764072456	7887642.0	7522627.0	95.37	365015.0	4.63	p1k_00937_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7887642.0	0.0	20-151	51.0	14.68676625942006	134.96411652557254	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	8202214	1168182	8202214	1081101777	11565641	1067682715	1.2412394730528689	0.0229	0.4406	0.5365		
p1k_00938	1604182	1154964	31581	88907	0	0	0	0	8042	0	0	0	0	245374	73727	1587	71.9970676643922	1604182.0	1515275.0	94.46	88907.0	5.54	p1k_00938_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1604182.0	0.0	20-151	51.0	27.18490448556804	135.21029845740696	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	1785873	262217	1785873	224478381	6473869	217587665	3.069656850385071	0.0235	0.4373	0.5393		
p1k_00939	2618303	1909209	36117	111347	0	0	0	0	9930	0	0	0	0	427868	121248	2584	72.91780210311794	2618303.0	2506956.0	95.75	111347.0	4.25	p1k_00939_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2618303.0	0.0	20-151	51.0	22.29725613990615	135.41986431669673	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass	2.6	2816080	425301	2816080	363431254	7072290	355675689	2.1339840519054536	0.0223	0.4506	0.5271		
p1k_00940	1761934	1009056	165396	202579	0	0	0	0	17023	0	0	0	0	303193	63414	1273	57.26979557690584	1761934.0	1559355.0	88.5	202579.0	11.5	p1k_00940_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1761934.0	0.0	20-151	53.0	40.38556096872954	121.38073503320784	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	3228552	362925	3228552	440859313	5251502	433411940	1.6892856247770816	0.0502	0.4051	0.5447		
p1k_00941	1105272	611488	110793	166666	0	0	0	0	12712	0	0	0	0	166134	36664	815	55.32466216460744	1105272.0	938606.0	84.92	166666.0	15.08	p1k_00941_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1105272.0	0.0	20-151	56.0	45.4869331566469	121.65031865459362	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	4185012	220981	4185012	602558388	4819132	595998494	1.0886735842767823	0.0519	0.3879	0.5603		
p1k_00942	11472541	7929194	187069	1300883	0	0	0	0	15681	0	0	0	0	1507206	524160	8348	69.11454053639903	11472541.0	10171658.0	88.66	1300883.0	11.34	p1k_00942_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11472541.0	0.0	20-151	50.0	16.389142682840834	135.95580403678662	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	11504295	2442380	11504295	1600659162	17338154	1568745220	1.9937999767623236	0.0209	0.4438	0.5353		
p1k_00943	3317179	2190022	250727	295956	0	0	0	0	14677	0	0	0	0	425721	137187	2889	66.02061570991496	3317179.0	3021223.0	91.08	295956.0	8.92	p1k_00943_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3317179.0	0.0	20-151	52.0	24.619138592574323	134.2348947705264	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	3459399	631683	3459399	472473539	3287204	465860967	1.3995645161410828	0.0247	0.3959	0.5794		
p1k_00944	2682375	1910964	53106	183892	0	0	0	0	10570	0	0	0	0	401249	120071	2523	71.24149307982664	2682375.0	2498483.0	93.14	183892.0	6.86	p1k_00944_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2682375.0	0.0	20-151	51.0	31.931919707166983	134.10774481569504	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	2741991	506409	2741991	372466487	2483847	368191936	1.1476337198626947	0.0258	0.4304	0.5438		
p1k_00945	2994112	2083070	113632	159108	0	0	0	0	9430	0	0	0	0	502121	122404	4347	69.57221373148366	2994112.0	2835004.0	94.69	159108.0	5.31	p1k_00945_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2994112.0	0.0	20-151	51.0	29.16871739074301	139.06922753724643	pass	pass	fail	pass	fail	warn	pass	warn	fail	warn	pass	2.6	3107367	488871	3107367	436512369	3549490	432074652	1.0166302985105102	0.0229	0.4296	0.5475		
p1k_00946	3795222	2612525	201765	316259	0	0	0	0	12665	0	0	0	0	484655	162951	4402	68.83721163083477	3795222.0	3478963.0	91.67	316259.0	8.33	p1k_00946_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3795222.0	0.0	20-151	53.0	23.14876371918015	134.02781444669114	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	4356777	567546	4356777	595868181	4356221	590321531	0.9308518522824096	0.0278	0.3958	0.5764		
